crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	8.823203	1942	2001475200.000000
281474976710655.000000	8.705202	1943	2002496640.000000
281474976710655.000000	8.879536	1944	2003519232.000000
281474976710655.000000	8.575492	1945	2004540672.000000
281474976710655.000000	8.503772	1946	2005563392.000000
281474976710655.000000	9.222741	1947	2006585344.000000
281474976710655.000000	9.045982	1948	2007606784.000000
281474976710655.000000	8.193606	1949	2008630400.000000
281474976710655.000000	8.713738	1950	2009650176.000000
281474976710655.000000	8.690483	1951	2010675072.000000
281474976710655.000000	9.061463	1952	2011693312.000000
281474976710655.000000	8.822792	1953	2012720384.000000
281474976710655.000000	8.493264	1954	2013736832.000000
281474976710655.000000	8.320842	1955	2014766208.000000
281474976710655.000000	8.272258	1956	2015779328.000000
281474976710655.000000	8.449811	1957	2016811136.000000
281474976710655.000000	8.483414	1958	2017822080.000000
281474976710655.000000	8.841356	1959	2018856192.000000
281474976710655.000000	8.656587	1960	2019866240.000000
281474976710655.000000	8.742174	1961	2020900864.000000
281474976710655.000000	8.257173	1962	2021909376.000000
281474976710655.000000	8.288511	1963	2022945408.000000
281474976710655.000000	8.994985	1964	2023953664.000000
281474976710655.000000	8.619651	1965	2024989184.000000
281474976710655.000000	8.384040	1966	2025997952.000000
281474976710655.000000	8.915103	1967	2027033216.000000
281474976710655.000000	8.566537	1968	2028042624.000000
281474976710655.000000	8.257539	1969	2029076224.000000
281474976710655.000000	8.839444	1970	2030087424.000000
281474976710655.000000	8.979236	1971	2031119360.000000
281474976710655.000000	8.878612	1972	2032133120.000000
281474976710655.000000	8.465995	1973	2033162496.000000
281474976710655.000000	8.482305	1974	2034178048.000000
281474976710655.000000	8.766245	1975	2035205376.000000
281474976710655.000000	8.647278	1976	2036223360.000000
281474976710655.000000	9.221704	1977	2037248512.000000
281474976710655.000000	8.889518	1978	2038268032.000000
281474976710655.000000	8.563605	1979	2039291776.000000
281474976710655.000000	8.805405	1980	2040313600.000000
281474976710655.000000	9.427058	1981	2041335296.000000
281474976710655.000000	8.514802	1982	2042357632.000000
281474976710655.000000	8.687884	1983	2043379328.000000
281474976710655.000000	8.862901	1984	2044401920.000000
281474976710655.000000	8.865035	1985	2045423488.000000
281474976710655.000000	9.153618	1986	2046445952.000000
281474976710655.000000	9.049897	1987	2047467392.000000
281474976710655.000000	8.327847	1988	2048490496.000000
281474976710655.000000	8.547488	1989	2049512064.000000
281474976710655.000000	9.229151	1990	2050534144.000000
281474976710655.000000	8.825982	1991	2051555968.000000
281474976710655.000000	8.779817	1992	2052578816.000000
281474976710655.000000	9.225029	1993	2053600512.000000
281474976710655.000000	8.585240	1994	2054623104.000000
281474976710655.000000	8.858267	1995	2055644288.000000
281474976710655.000000	9.087557	1996	2056667008.000000
281474976710655.000000	8.541121	1997	2057688704.000000
281474976710655.000000	8.910771	1998	2058711296.000000
281474976710655.000000	9.320864	1999	2059732736.000000
281474976710655.000000	8.727082	2000	2060754432.000000
281474976710655.000000	8.785330	2001	2061777536.000000
281474976710655.000000	8.825586	2002	2062798592.000000
281474976710655.000000	8.717112	2003	2063822592.000000
281474976710655.000000	8.283940	2004	2064842112.000000
281474976710655.000000	7.871381	2005	2065868288.000000
281474976710655.000000	8.009981	2006	2066884992.000000
281474976710655.000000	9.047554	2007	2067912832.000000
281474976710655.000000	9.162197	2008	2068928640.000000
281474976710655.000000	9.156712	2009	2069957504.000000
281474976710655.000000	8.864407	2010	2070970880.000000
281474976710655.000000	8.401701	2011	2072002688.000000
281474976710655.000000	7.898153	2012	2073015040.000000
281474976710655.000000	8.568428	2013	2074047744.000000
281474976710655.000000	8.366851	2014	2075058048.000000
281474976710655.000000	7.664316	2015	2076092800.000000
281474976710655.000000	8.687113	2016	2077101568.000000
281474976710655.000000	9.014152	2017	2078136320.000000
281474976710655.000000	8.962972	2018	2079146240.000000
281474976710655.000000	8.426532	2019	2080180736.000000
281474976710655.000000	8.189850	2020	2081190272.000000
281474976710655.000000	8.252687	2021	2082224256.000000
281474976710655.000000	9.113688	2022	2083235328.000000
281474976710655.000000	8.752395	2023	2084267264.000000
281474976710655.000000	8.624754	2024	2085280000.000000
281474976710655.000000	8.293875	2025	2086311040.000000
281474976710655.000000	8.629468	2026	2087325184.000000
281474976710655.000000	8.671361	2027	2088353664.000000
281474976710655.000000	8.725539	2028	2089370496.000000
281474976710655.000000	8.755485	2029	2090397440.000000
281474976710655.000000	9.118774	2030	2091415808.000000
281474976710655.000000	8.552804	2031	2092440320.000000
281474976710655.000000	8.202699	2032	2093460480.000000
281474976710655.000000	8.988643	2033	2094484096.000000
281474976710655.000000	9.080224	2034	2095505152.000000
281474976710655.000000	8.434928	2035	2096527616.000000
281474976710655.000000	8.661745	2036	2097549824.000000
281474976710655.000000	9.096174	2037	2098571776.000000
281474976710655.000000	8.717650	2038	2099594240.000000
281474976710655.000000	8.515309	2039	2100615552.000000
281474976710655.000000	8.900682	2040	2101638400.000000
281474976710655.000000	8.487843	2041	2102659968.000000
281474976710655.000000	8.651902	2042	2103682688.000000
281474976710655.000000	9.022594	2043	2104703872.000000
281474976710655.000000	8.616289	2044	2105726592.000000
281474976710655.000000	8.409419	2045	2106748288.000000
281474976710655.000000	8.946906	2046	2107771136.000000
281474976710655.000000	8.857536	2047	2108792064.000000
281474976710655.000000	8.317873	2048	2109814912.000000
281474976710655.000000	8.882616	2049	2110836608.000000
281474976710655.000000	8.938570	2050	2111859072.000000
281474976710655.000000	8.700311	2051	2112880768.000000
281474976710655.000000	8.875244	2052	2113902720.000000
281474976710655.000000	8.803053	2053	2114925568.000000
281474976710655.000000	8.636868	2054	2115946752.000000
281474976710655.000000	9.050138	2055	2116969856.000000
281474976710655.000000	8.995852	2056	2117990144.000000
281474976710655.000000	6.993158	2057	2119014656.000000
281474976710655.000000	8.313042	2058	2120033792.000000
281474976710655.000000	8.714237	2059	2121059968.000000
281474976710655.000000	8.656725	2060	2122076160.000000
281474976710655.000000	8.747053	2061	2123105024.000000
281474976710655.000000	9.031957	2062	2124120192.000000
281474976710655.000000	8.451461	2063	2125150464.000000
281474976710655.000000	8.661258	2064	2126162944.000000
281474976710655.000000	8.293907	2065	2127195008.000000
281474976710655.000000	8.439752	2066	2128206592.000000
281474976710655.000000	8.739388	2067	2129239808.000000
281474976710655.000000	8.491980	2068	2130250240.000000
281474976710655.000000	8.465148	2069	2131284480.000000
281474976710655.000000	8.489996	2070	2132294016.000000
281474976710655.000000	8.533372	2071	2133328384.000000
281474976710655.000000	8.798639	2072	2134338560.000000
281474976710655.000000	8.816812	2073	2135372160.000000
281474976710655.000000	8.313040	2074	2136382848.000000
281474976710655.000000	8.451830	2075	2137416064.000000
281474976710655.000000	8.689817	2076	2138427648.000000
281474976710655.000000	8.887094	2077	2139458560.000000
281474976710655.000000	8.757960	2078	2140472448.000000
281474976710655.000000	8.358479	2079	2141502080.000000
281474976710655.000000	8.937821	2080	2142518272.000000
281474976710655.000000	8.360117	2081	2143545216.000000
281474976710655.000000	8.347600	2082	2144562304.000000
281474976710655.000000	8.462819	2083	2145588352.000000
281474976710655.000000	8.848813	2084	2146607616.000000
281474976710655.000000	8.608829	2085	2147631872.000000
281474976710655.000000	9.002268	2086	2148652032.000000
281474976710655.000000	8.924076	2087	2149675520.000000
281474976710655.000000	8.839655	2088	2150696960.000000
281474976710655.000000	9.091876	2089	2151719424.000000
281474976710655.000000	9.234078	2090	2152741120.000000
281474976710655.000000	8.466264	2091	2153763328.000000
281474976710655.000000	8.729583	2092	2154785792.000000
281474976710655.000000	9.237818	2093	2155807232.000000
281474976710655.000000	8.724408	2094	2156829696.000000
281474976710655.000000	8.658273	2095	2157851392.000000
281474976710655.000000	8.722564	2096	2158874368.000000
281474976710655.000000	8.663056	2097	2159895808.000000
281474976710655.000000	9.091069	2098	2160918528.000000
281474976710655.000000	8.775331	2099	2161939456.000000
281474976710655.000000	8.374691	2100	2162962176.000000
281474976710655.000000	8.871879	2101	2163984128.000000
281474976710655.000000	9.000179	2102	2165006592.000000
281474976710655.000000	8.929419	2103	2166028032.000000
281474976710655.000000	9.474014	2104	2167050240.000000
281474976710655.000000	8.723853	2105	2168072704.000000
281474976710655.000000	8.479448	2106	2169094400.000000
281474976710655.000000	8.988865	2107	2170117120.000000
281474976710655.000000	8.932532	2108	2171137280.000000
281474976710655.000000	8.729339	2109	2172161792.000000
281474976710655.000000	9.058770	2110	2173181952.000000
281474976710655.000000	8.511034	2111	2174207232.000000
281474976710655.000000	8.408249	2112	2175224576.000000
281474976710655.000000	9.000475	2113	2176251136.000000
281474976710655.000000	8.764464	2114	2177268224.000000
281474976710655.000000	8.845250	2115	2178296576.000000
281474976710655.000000	9.218396	2116	2179311104.000000
281474976710655.000000	8.094518	2117	2180342016.000000
281474976710655.000000	8.233410	2118	2181354240.000000
281474976710655.000000	8.388012	2119	2182386432.000000
281474976710655.000000	8.651526	2120	2183397888.000000
281474976710655.000000	8.788974	2121	2184430080.000000
281474976710655.000000	8.869533	2122	2185442304.000000
281474976710655.000000	8.498022	2123	2186475520.000000
281474976710655.000000	8.407530	2124	2187486208.000000
281474976710655.000000	8.538037	2125	2188519424.000000
281474976710655.000000	8.926233	2126	2189530368.000000
281474976710655.000000	8.584238	2127	2190563328.000000
281474976710655.000000	8.705342	2128	2191575296.000000
281474976710655.000000	8.496399	2129	2192606976.000000
281474976710655.000000	8.607246	2130	2193619456.000000
281474976710655.000000	8.435666	2131	2194650368.000000
281474976710655.000000	8.788579	2132	2195664640.000000
281474976710655.000000	8.951881	2133	2196693504.000000
281474976710655.000000	8.729067	2134	2197709568.000000
281474976710655.000000	8.453671	2135	2198737152.000000
281474976710655.000000	8.140712	2136	2199754752.000000
281474976710655.000000	9.156760	2137	2200780288.000000
281474976710655.000000	8.865462	2138	2201799168.000000
281474976710655.000000	9.073992	2139	2202823936.000000
281474976710655.000000	8.697507	2140	2203844352.000000
281474976710655.000000	8.632224	2141	2204867584.000000
281474976710655.000000	8.787698	2142	2205888768.000000
281474976710655.000000	9.197934	2143	2206911488.000000
281474976710655.000000	8.467307	2144	2207932928.000000
281474976710655.000000	8.797624	2145	2208955392.000000
281474976710655.000000	9.322260	2146	2209977344.000000
281474976710655.000000	8.800610	2147	2210999040.000000
281474976710655.000000	8.783380	2148	2212021504.000000
281474976710655.000000	9.075394	2149	2213043712.000000
281474976710655.000000	8.807559	2150	2214065664.000000
281474976710655.000000	8.989843	2151	2215087872.000000
281474976710655.000000	8.791553	2152	2216109568.000000
281474976710655.000000	8.592301	2153	2217131776.000000
281474976710655.000000	8.886053	2154	2218154240.000000
281474976710655.000000	9.005516	2155	2219175936.000000
281474976710655.000000	8.625393	2156	2220198144.000000
281474976710655.000000	8.753242	2157	2221220608.000000
281474976710655.000000	8.658457	2158	2222241792.000000
281474976710655.000000	8.554795	2159	2223265280.000000
281474976710655.000000	9.008747	2160	2224285952.000000
281474976710655.000000	8.721103	2161	2225309184.000000
281474976710655.000000	8.644808	2162	2226329088.000000
281474976710655.000000	9.094209	2163	2227354368.000000
281474976710655.000000	8.736193	2164	2228372992.000000
281474976710655.000000	8.913023	2165	2229399040.000000
281474976710655.000000	8.883909	2166	2230416128.000000
281474976710655.000000	8.250313	2167	2231443968.000000
281474976710655.000000	8.312901	2168	2232459776.000000
281474976710655.000000	8.703394	2169	2233488896.000000
281474976710655.000000	8.903231	2170	2234502912.000000
281474976710655.000000	8.600970	2171	2235533568.000000
281474976710655.000000	8.567969	2172	2236546816.000000
281474976710655.000000	8.832481	2173	2237578496.000000
281474976710655.000000	8.694114	2174	2238590208.000000
281474976710655.000000	8.307874	2175	2239622656.000000
281474976710655.000000	8.713724	2176	2240634112.000000
281474976710655.000000	8.489982	2177	2241667328.000000
281474976710655.000000	8.960933	2178	2242678528.000000
281474976710655.000000	8.896585	2179	2243710720.000000
281474976710655.000000	8.132565	2180	2244722944.000000
281474976710655.000000	8.557941	2181	2245754880.000000
281474976710655.000000	8.722607	2182	2246767360.000000
281474976710655.000000	8.853811	2183	2247798272.000000
281474976710655.000000	8.973854	2184	2248812032.000000
281474976710655.000000	8.592622	2185	2249841664.000000
281474976710655.000000	8.575382	2186	2250856960.000000
281474976710655.000000	8.419022	2187	2251884800.000000
281474976710655.000000	8.606131	2188	2252901888.000000
281474976710655.000000	9.160807	2189	2253928192.000000
281474976710655.000000	8.745685	2190	2254946304.000000
